datetime,regime_state_a
2024-02-06 11:53:00,1
2024-02-06 11:56:00,1
2024-02-06 11:57:00,1
2024-02-06 11:59:00,1
2024-02-06 12:00:00,1
2024-02-06 12:01:00,-1
2024-02-06 12:03:00,-1
2024-02-06 12:04:00,-1
2024-02-06 12:05:00,-1
2024-02-06 12:07:00,-1
2024-02-06 12:10:00,0
2024-02-06 12:11:00,1
2024-02-06 12:13:00,1
2024-02-06 12:14:00,1
2024-02-06 12:15:00,1
2024-02-06 12:16:00,1
2024-02-06 12:21:00,1
2024-02-06 12:25:00,1
2024-02-06 12:33:00,1
2024-02-06 12:40:00,1
2024-02-06 12:43:00,1
2024-02-06 12:44:00,1
2024-02-06 12:46:00,1
2024-02-06 12:47:00,1
2024-02-06 12:49:00,1
2024-02-06 12:50:00,1
2024-02-06 12:51:00,1
2024-02-06 12:52:00,-1
2024-02-06 12:53:00,1
2024-02-06 12:56:00,1
2024-02-06 13:00:00,1
2024-02-06 13:01:00,1
2024-02-06 13:02:00,1
2024-02-06 13:07:00,1
2024-02-06 13:08:00,1
2024-02-06 13:11:00,1
2024-02-06 13:13:00,1
2024-02-06 13:15:00,1
2024-02-06 13:16:00,1
2024-02-06 13:21:00,1
2024-02-06 13:22:00,1
2024-02-06 13:25:00,1
2024-02-06 13:26:00,1
2024-02-06 13:27:00,1
2024-02-06 13:29:00,1
2024-02-06 13:30:00,1
2024-02-06 13:37:00,1
2024-02-06 13:38:00,1
2024-02-06 13:43:00,1
2024-02-06 13:45:00,1
2024-02-06 13:46:00,1
2024-02-06 13:48:00,1
2024-02-06 13:50:00,1
2024-02-06 13:51:00,0
2024-02-06 13:56:00,1
2024-02-06 14:11:00,1
2024-02-06 14:20:00,1
2024-02-06 14:21:00,1
2024-02-06 14:25:00,1
2024-02-06 14:32:00,1
2024-02-06 14:33:00,1
2024-02-06 14:37:00,1
2024-02-06 14:41:00,1
2024-02-06 14:53:00,1
2024-02-06 14:57:00,1
2024-02-06 15:09:00,1
2024-02-06 15:12:00,1
2024-02-06 15:28:00,1
2024-02-06 15:32:00,1
2024-02-06 15:37:00,1
2024-02-06 15:41:00,1
